# Stock data for NVDA.US from 2025-08-05 to 2026-08-05
# Total records: 251
# Data retrieved on: 2026-08-05 14:22:20

Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-29,207.72,211.92,204.52,206.78,308829600,0.0,0.0
2025-10-30,204.89,205.9,201.15,202.63,178864400,0.0,0.0
2025-10-31,206.19,207.71,201.81,202.23,179802200,0.0,0.0
2025-11-03,207.81,211.07,205.3,206.62,180267300,0.0,0.0
2025-11-04,202.74,203.71,197.68,198.44,188919300,0.0,0.0
2025-11-05,198.52,202.66,194.4,194.96,171350300,0.0,0.0
2025-11-06,196.17,197.37,186.14,187.84,223029800,0.0,0.0
2025-11-07,184.66,188.08,178.68,187.91,264942300,0.0,0.0
2025-11-10,194.86,199.69,193.54,198.8,198897100,0.0,0.0
2025-11-11,194.91,195.17,191.06,192.91,176483300,0.0,0.0
2025-11-12,195.47,195.64,190.89,193.55,154935300,0.0,0.0
2025-11-13,190.81,191.2,183.62,186.62,207423100,0.0,0.0
2025-11-14,182.63,190.77,180.35,189.93,186591900,0.0,0.0
2025-11-17,185.73,188.76,184.09,186.36,173628900,0.0,0.0
2025-11-18,183.15,184.56,179.42,181.13,213598900,0.0,0.0
2025-11-19,184.55,187.62,182.6,186.28,247246400,0.0,0.0
2025-11-20,195.7,195.75,179.62,180.41,343504800,0.0,0.0
2025-11-21,181.01,184.32,172.71,178.65,346926200,0.0,0.0
2025-11-24,179.26,183.27,176.26,182.32,256618300,0.0,0.0
2025-11-25,174.69,177.93,169.33,177.59,320600300,0.0,0.0
2025-11-26,181.4,182.68,178.01,180.03,183852000,0.0,0.0
2025-11-28,178.78,179.06,176.28,176.77,121332800,0.0,0.0
2025-12-01,174.54,180.07,173.46,179.69,188131000,0.0,0.0
2025-12-02,181.53,185.42,179.77,181.23,182632200,0.0,0.0
2025-12-03,180.85,182.22,178.88,179.36,165138000,0.0,0.0
2025-12-04,181.4,184.3,179.74,183.16,167364900,0.01,0.0
2025-12-05,183.67,184.44,180.69,182.19,143971100,0.0,0.0
2025-12-08,182.42,187.77,182.18,185.32,204378100,0.0,0.0
2025-12-09,185.33,185.49,183.1,184.74,144719700,0.0,0.0
2025-12-10,184.74,185.25,181.82,183.56,162785400,0.0,0.0
2025-12-11,180.06,181.1,176.4,180.71,182136600,0.0,0.0
2025-12-12,180.89,182.6,174.41,174.81,204274900,0.0,0.0
2025-12-15,177.72,178.2,174.82,176.08,164775600,0.0,0.0
2025-12-16,176.05,178.27,174.69,177.5,148588100,0.0,0.0
2025-12-17,175.89,175.92,170.1,170.73,222775500,0.0,0.0
2025-12-18,174.32,175.94,171.61,173.93,176096000,0.0,0.0
2025-12-19,176.45,181.23,176.13,180.77,324925900,0.0,0.0
2025-12-22,183.7,183.94,182.13,183.47,129064400,0.0,0.0
2025-12-23,182.75,189.1,182.68,188.98,174873600,0.0,0.0
2025-12-24,187.71,188.68,186.36,188.38,65528500,0.0,0.0
2025-12-26,189.69,192.46,187.77,190.3,139740300,0.0,0.0
2025-12-29,187.48,188.53,185.68,187.99,120006100,0.0,0.0
2025-12-30,188.01,188.76,186.7,187.31,97687300,0.0,0.0
2025-12-31,189.34,190.33,186.26,186.27,120100500,0.0,0.0
2026-01-02,189.61,192.69,188.03,188.62,148240500,0.0,0.0
2026-01-05,191.53,193.39,185.92,187.89,183529700,0.0,0.0
2026-01-06,190.29,191.94,186.59,187.01,176862600,0.0,0.0
2026-01-07,188.34,191.14,186.33,188.88,153543200,0.0,0.0
2026-01-08,188.88,189.32,183.49,184.81,172457000,0.0,0.0
2026-01-09,184.85,186.11,183.45,184.63,131327500,0.0,0.0
2026-01-12,183.0,186.89,182.8,184.71,137968500,0.0,0.0
2026-01-13,184.77,187.88,183.18,185.58,160128900,0.0,0.0
2026-01-14,184.1,184.24,180.58,182.92,159586100,0.0,0.0
2026-01-15,186.27,189.47,186.1,186.82,206188600,0.0,0.0
2026-01-16,188.85,190.21,185.85,186.0,187967200,0.0,0.0
2026-01-20,181.68,182.16,177.39,177.85,223345300,0.0,0.0
2026-01-21,178.83,185.15,178.18,183.1,200381000,0.0,0.0
2026-01-22,184.52,185.94,183.71,184.61,139636600,0.0,0.0
2026-01-23,187.27,189.37,186.59,187.44,142748100,0.0,0.0
2026-01-26,186.93,188.89,185.76,186.24,124799600,0.0,0.0
2026-01-27,187.01,189.77,185.47,188.29,143711600,0.0,0.0
2026-01-28,191.04,192.12,189.61,191.29,148552700,0.0,0.0
2026-01-29,191.11,193.24,185.83,192.28,171764400,0.0,0.0
2026-01-30,190.98,194.25,189.24,190.9,179489500,0.0,0.0
2026-02-02,186.97,190.07,184.65,185.38,165794100,0.0,0.0
2026-02-03,186.01,186.04,176.02,180.12,204019600,0.0,0.0
2026-02-04,179.24,179.36,171.7,173.98,207014100,0.0,0.0
2026-02-05,174.72,176.6,170.82,171.67,206312900,0.0,0.0
2026-02-06,176.47,186.77,174.39,185.18,231346200,0.0,0.0
2026-02-09,184.04,193.42,183.73,189.81,196387400,0.0,0.0
2026-02-10,191.15,192.25,187.89,188.31,136764800,0.0,0.0
2026-02-11,192.22,193.02,188.54,189.82,144192700,0.0,0.0
2026-02-12,192.79,193.37,186.28,186.71,189932500,0.0,0.0
2026-02-13,187.25,187.27,181.37,182.59,161888000,0.0,0.0
2026-02-17,181.53,186.92,178.96,184.74,162276900,0.0,0.0
2026-02-18,188.52,190.14,186.53,187.75,164749100,0.0,0.0
2026-02-19,186.83,188.2,185.43,187.67,126554500,0.0,0.0
2026-02-20,186.34,190.1,185.71,189.59,178422300,0.0,0.0
2026-02-23,191.17,193.71,189.35,191.32,171584800,0.0,0.0
2026-02-24,191.26,193.53,187.17,192.62,175123600,0.0,0.0
2026-02-25,194.21,197.39,193.55,195.32,250637100,0.0,0.0
2026-02-26,194.03,194.05,184.1,184.66,360807900,0.0,0.0
2026-02-27,181.03,182.37,176.17,176.97,311636500,0.0,0.0
2026-03-02,174.8,183.24,174.43,182.26,209095300,0.0,0.0
2026-03-03,178.27,180.68,176.7,179.83,178099400,0.0,0.0
2026-03-04,180.22,184.47,179.84,182.82,177731200,0.0,0.0
2026-03-05,180.95,183.84,177.66,183.12,198779700,0.0,0.0
2026-03-06,179.62,182.54,176.6,177.6,189021900,0.0,0.0
2026-03-09,176.61,182.69,175.35,182.43,177213600,0.0,0.0
2026-03-10,182.18,186.21,181.79,184.54,179118500,0.0,0.0
2026-03-11,185.69,187.4,184.24,185.81,145280400,0.01,0.0
2026-03-12,183.84,184.72,181.54,182.93,155762700,0.0,0.0
2026-03-13,184.7,185.87,179.73,180.04,160988400,0.0,0.0
2026-03-16,182.76,188.66,181.2,183.01,217307400,0.0,0.0
2026-03-17,184.84,185.18,181.47,181.72,182497800,0.0,0.0
2026-03-18,182.27,183.17,180.12,180.19,156683100,0.0,0.0
2026-03-19,177.8,179.77,175.59,178.35,170968500,0.0,0.0
2026-03-20,177.79,178.05,171.52,172.5,241323500,0.0,0.0
2026-03-23,177.05,178.16,174.56,175.44,182836300,0.0,0.0
2026-03-24,174.63,176.01,173.78,175.0,147667800,0.0,0.0
2026-03-25,176.89,181.01,176.64,178.47,162602100,0.0,0.0
2026-03-26,175.87,176.3,170.94,171.04,186152200,0.0,0.0
2026-03-27,169.8,170.77,166.82,167.32,196212700,0.0,0.0
2026-03-30,168.58,169.25,164.08,164.98,185627000,0.0,0.0
2026-03-31,166.78,174.42,166.77,174.2,226181300,0.0,0.0
2026-04-01,175.8,177.16,174.55,175.55,168132000,0.0,0.0
2026-04-02,171.98,177.28,171.17,177.18,143143200,0.0,0.0
2026-04-06,176.95,177.58,175.56,177.43,107564300,0.0,0.0
2026-04-07,175.53,178.02,173.46,177.89,132534900,0.0,0.0
2026-04-08,184.29,185.04,180.09,181.87,147732700,0.0,0.0
2026-04-09,181.63,183.87,180.41,183.7,116428500,0.0,0.0
2026-04-10,184.1,189.78,184.09,188.41,160459500,0.0,0.0
2026-04-13,185.81,189.44,185.52,189.09,133648200,0.0,0.0
2026-04-14,190.62,196.28,190.55,196.28,161307000,0.0,0.0
2026-04-15,196.31,200.17,195.51,198.64,185338400,0.0,0.0
2026-04-16,197.2,199.62,195.58,198.12,134012900,0.0,0.0
2026-04-17,199.67,201.47,199.04,201.45,160324400,0.0,0.0
2026-04-20,199.75,201.93,197.61,201.82,119381400,0.0,0.0
2026-04-21,201.89,202.51,198.77,199.65,107945300,0.0,0.0
2026-04-22,200.76,202.26,198.77,202.26,107501000,0.0,0.0
2026-04-23,202.22,203.59,196.99,199.41,113561800,0.0,0.0
2026-04-24,199.73,210.7,199.58,208.03,214134400,0.0,0.0
2026-04-27,209.41,216.58,207.14,216.36,187172400,0.0,0.0
2026-04-28,209.25,214.48,207.96,212.92,180275400,0.0,0.0
2026-04-29,212.45,212.47,207.34,209.01,123711800,0.0,0.0
2026-04-30,209.69,210.06,198.47,199.34,225239200,0.0,0.0
2026-05-01,201.05,202.76,196.89,198.22,128647000,0.0,0.0
2026-05-04,199.27,201.5,194.51,198.25,125368100,0.0,0.0
2026-05-05,199.07,200.01,195.8,196.27,113406600,0.0,0.0
2026-05-06,199.66,208.03,198.38,207.59,188362800,0.0,0.0
2026-05-07,208.1,213.95,206.26,211.25,168307900,0.0,0.0
2026-05-08,212.78,217.55,212.64,214.95,136421400,0.0,0.0
2026-05-11,213.79,222.04,213.64,219.18,160685800,0.0,0.0
2026-05-12,218.3,223.49,214.67,220.52,159176600,0.0,0.0
2026-05-13,224.67,227.57,221.31,225.57,150405400,0.0,0.0
2026-05-14,229.58,236.26,229.03,235.47,180782900,0.0,0.0
2026-05-15,229.49,231.23,223.98,225.06,180977600,0.0,0.0
2026-05-18,229.6,229.73,218.12,222.06,146280900,0.0,0.0
2026-05-19,219.36,224.22,217.66,220.35,140948200,0.0,0.0
2026-05-20,222.92,225.87,220.24,223.21,184201600,0.0,0.0
2026-05-21,222.03,227.14,217.68,219.25,203381800,0.0,0.0
2026-05-22,220.64,220.75,214.55,215.08,169275700,0.0,0.0
2026-05-26,216.29,217.93,211.75,214.61,187202600,0.0,0.0
2026-05-27,213.87,213.9,208.54,212.35,167601200,0.0,0.0
2026-05-28,211.03,215.27,210.97,214.0,143996000,0.0,0.0
2026-05-29,214.33,217.61,210.88,210.89,289410600,0.0,0.0
2026-06-01,215.48,224.61,215.45,224.1,212850700,0.0,0.0
2026-06-02,226.92,232.01,221.09,222.56,193362900,0.0,0.0
2026-06-03,221.46,222.56,214.26,214.5,160907000,0.0,0.0
2026-06-04,213.91,221.6,210.97,218.66,169022200,0.25,0.0
2026-06-05,214.53,214.87,204.33,205.1,219655500,0.0,0.0
2026-06-08,210.18,210.47,206.0,208.64,138372800,0.0,0.0
2026-06-09,210.62,211.4,199.34,208.19,180962500,0.0,0.0
2026-06-10,204.43,207.22,199.92,200.42,161746600,0.0,0.0
2026-06-11,201.49,205.66,199.54,204.87,158643200,0.0,0.0
2026-06-12,204.86,207.07,203.44,205.19,112001800,0.0,0.0
2026-06-15,208.92,212.71,208.34,212.45,149936700,0.0,0.0
2026-06-16,211.18,211.49,207.29,207.41,125694100,0.0,0.0
2026-06-17,208.53,209.21,203.08,204.65,128363500,0.0,0.0
2026-06-18,207.33,211.39,206.5,210.69,241272000,0.0,0.0
2026-06-22,211.44,213.99,207.72,208.65,122041400,0.0,0.0
2026-06-23,202.17,203.77,200.0,200.04,153496200,0.0,0.0
2026-06-24,200.12,201.67,196.58,199.0,151810700,0.0,0.0
2026-06-25,200.08,200.8,192.13,195.74,149550000,0.0,0.0
2026-06-26,193.12,195.55,191.22,192.53,179304100,0.0,0.0
2026-06-29,193.85,196.18,189.8,194.97,148835700,0.0,0.0
2026-06-30,197.24,200.63,195.11,200.09,166476700,0.0,0.0
2026-07-01,196.2,199.85,193.45,197.58,146147600,0.0,0.0
2026-07-02,197.14,200.06,192.35,194.83,142068700,0.0,0.0
2026-07-06,194.42,197.55,193.99,195.55,108999000,0.0,0.0
2026-07-07,192.37,198.41,191.14,196.93,124154600,0.0,0.0
2026-07-08,195.18,205.16,195.06,204.12,147419100,0.0,0.0
2026-07-09,204.46,204.59,198.96,202.78,132037400,0.0,0.0
2026-07-10,202.0,211.0,201.92,210.96,148421000,0.0,0.0
2026-07-13,208.54,210.57,203.0,203.53,121411000,0.0,0.0
2026-07-14,208.2,212.55,203.8,211.8,124379600,0.0,0.0
2026-07-15,211.96,213.81,206.04,212.5,124797200,0.0,0.0
2026-07-16,210.17,211.08,205.85,207.4,122986100,0.0,0.0
2026-07-17,202.64,206.65,197.97,202.81,144281900,0.0,0.0
2026-07-20,205.87,207.74,202.28,203.28,88701500,0.0,0.0
2026-07-21,207.54,208.65,204.01,207.29,108685600,0.0,0.0
2026-07-22,205.81,214.39,204.95,212.06,137645600,0.0,0.0
2026-07-23,209.46,210.87,205.96,208.76,110505300,0.0,0.0
2026-07-24,207.45,211.91,204.81,206.84,114836800,0.0,0.0
2026-07-27,208.2,208.75,195.44,196.51,154353700,0.0,0.0
2026-07-28,195.0,198.7,192.74,197.01,134111500,0.0,0.0
2026-07-29,195.85,197.07,190.01,190.01,147680800,0.0,0.0
2026-07-30,193.45,197.25,191.52,195.04,129010200,0.0,0.0
2026-07-31,198.44,202.0,194.95,200.75,139961200,0.0,0.0
2026-08-03,197.69,208.74,196.85,206.64,128406900,0.0,0.0
2026-08-04,211.3,213.06,209.05,211.94,133610200,0.0,0.0
